workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
5cd942fdcc98b20019852b50,66dd0fe39bfb33794b562bc9,absent,10,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:31:41.729Z,Trying to think of the words associated with the 3 words,No,10
637dfe75049212911a80958f,66dd0fe39bfb33794b562bc9,absent,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:03.010Z,Just to find the word that would match all 3 initial words presented.,no,50
63e51d3ea4bb5e7073e2ddbf,66dd0fe39bfb33794b562bc9,generate,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:17.027Z,I read each word back and tried to come up with a match for 1 of the 3 words and then try it against the other 2 words to see if it fitted until I found something I felt matched all of them,No,30
66312361cf5d4099e1330532,66dd0fe39bfb33794b562bc9,generate,76,More excited than concerned,Very easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:36:03.058Z,I really didn't have a strategy. Just looked at the words and thought of a base word that they had in common.,No,70
5d7e8ddd4a8468000138c24e,66dd0fe39bfb33794b562bc9,absent,51,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:35:01.503Z,just trying to think of  word that worked,no,49
578bb26f6cc44500010448c8,66dd0fe39bfb33794b562bc9,absent,50,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:34:17.512Z,TRYING TO THINK OF A WORD THAT FITS AT THE START OR END OF EACH WORD,NONE,80
5b11562fe9270900013c2516,66dd0fe39bfb33794b562bc9,coach,60,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:36:17.261Z,look for what links the words,no,64
666272fcedf2850ab9824b47,66dd0fe39bfb33794b562bc9,absent,40,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:35:18.277Z,I would go through each word and link it to commonly linked words. Then i would say these linked word with the other words given to see if they also connected.,No,40
5eb7ace91de6e86e9a6053d2,66dd0fe39bfb33794b562bc9,coach,44,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:33:52.932Z,Try different words,No,21
5eb7ace91de6e86e9a6053d2,66dd0fe39bfb33794b562bc9,coach,44,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:33:52.932Z,Try different words,No,21
5c49b156f5e26d0001479b44,66dd0fe39bfb33794b562bc9,generate,59,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:38:41.027Z,tried a word with the first word that would fit and see if it worked for the other 2 words,Only with the snake game- I didn't know how to play it,58
66c73aea2a64da0ee5baa918,66dd0fe39bfb33794b562bc9,coach,56,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:31:58.285Z,"If the obvious answer did not quickly appear in my head i would try to come up with associated words for one of the words to begin with, and see if those matched with any of the other words",No,60
58c508c1b101a700012938fa,66dd0fe39bfb33794b562bc9,generate,16,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:37:33.766Z,to try and see what fits with all three.  even if it sounded a bit naff,No.  The survey worked well.,13
65c347be7d456f4e0902823d,66dd0fe39bfb33794b562bc9,coach,56,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:55.376Z,"I had no strategy, I felt like I was winging it.",no,63
5cfbf333ac28dd00196e807b,66dd0fe39bfb33794b562bc9,generate,12,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:35:39.229Z,"There wasnt really a strategy as such, i just found a word that was associated with the first word shown and then decided whether it was also associated with the next two words given.",No.,10
5eba9c85d1130507bd1a6219,66dd0fe39bfb33794b562bc9,absent,61,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:36:23.239Z,"could only link two words together, would have like to know the correct answer",no,45
5c63323db73d590001ae79be,66dd0fe39bfb33794b562bc9,coach,69,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:39:06.867Z,I was just reading out loud,No,20
667029b3b11121bd3560352d,66dd0fe39bfb33794b562bc9,absent,48,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:22.433Z,"using my brain, trying different words","annoying having to wait the full minute, difficult to move the slider to desired number",51
653e7cda114b6a662357f026,66dd0fe39bfb33794b562bc9,absent,10,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:36:49.822Z,no strategy,didnt understand snake game!,10
660ea4930ce6430640c6cd2c,66dd0fe39bfb33794b562bc9,generate,51,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:36:29.218Z,To keep playing the words over in my head to see what would come up.,no,78
668d3574d7f690c1b53929b9,66dd0fe39bfb33794b562bc9,coach,60,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:35:17.150Z,I did not follow any particular strategy. Just tried to think of link up all words with something that all of them can relate to.,"No, thank you!",50
5a5f8c02acc75b00017ab214,66dd0fe39bfb33794b562bc9,coach,36,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:37.267Z,trying to think of words that linked the three,none,13
668524a1a970340348138c93,66dd0fe39bfb33794b562bc9,absent,70,More excited than concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:10.921Z,Think of a word that would fit in,1 min cool off on practice,65
668524a1a970340348138c93,66dd0fe39bfb33794b562bc9,absent,70,More excited than concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:10.921Z,Think of a word that would fit in,1 min cool off on practice,65
66bc9847760de03da07d1f28,66dd0fe39bfb33794b562bc9,absent,0,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:36:26.045Z,didn't have one,no,0
6324556cc09b8ba395779b3b,66dd0fe39bfb33794b562bc9,generate,71,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:37:22.352Z,Looked at all three words then tried to think of words associated with them.,no,72
657495e22cb340ec052c3b7c,66dd0fe39bfb33794b562bc9,absent,65,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:30:34.843Z,Looking for a prefix or suffix,Could not do the snake game,51
62fccb9647eb07d62e9b6baa,66dd0fe39bfb33794b562bc9,coach,0,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:37:59.997Z,didnt have one - panic,no,0
56b10faa6399f90011da710d,66dd0fe39bfb33794b562bc9,absent,42,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:37:24.901Z,i had to think hard,no,24
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,100,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:38:29.991Z,Match at least 2,No,100
66640059232bcc6a15b24803,66dd0fe39bfb33794b562bc9,coach,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:39:35.304Z,Rehearsing the words,No,51
61572aeab6ac8a5fe94b43b4,66dd0fe39bfb33794b562bc9,generate,25,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:39:02.480Z,I didn't have one.,No.,25
5e10c664e7802178da96078a,66dd0fe39bfb33794b562bc9,coach,35,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:24.250Z,I tried to think of an associated word for one of the words and then I tried to see whether this word fit with the other two words as well.,No,35
5c63323db73d590001ae79be,66dd0fe39bfb33794b562bc9,coach,69,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:39:06.867Z,I was just reading out loud,No,20
66d90776467f07112fb54bfc,66dd0fe39bfb33794b562bc9,coach,75,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:35:16.833Z,Trying out different words that work with any of the words and applying them to the others to see if it fits,None at all,60
6405ea70e659d84377d7cdb1,66dd0fe39bfb33794b562bc9,coach,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:38:27.047Z,Simply running through any vocabulary that might fit with the given words.,No,49
667dcf1309a59ce9ec44022b,66dd0fe39bfb33794b562bc9,absent,100,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:38:30.387Z,looking at the first word,no,66
639f294882a3797f77a3dd81,66dd0fe39bfb33794b562bc9,absent,70,More excited than concerned,Very easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:40:57.726Z,Simply my word knowledge,none,75
668c65ea561d096dc00ce7e9,66dd0fe39bfb33794b562bc9,absent,31,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:42:46.847Z,just waiting and seeing if anything connected,none,30
6682767c9384c4ab503b260a,66dd0fe39bfb33794b562bc9,generate,80,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:40:38.653Z,Using my creative thinking skills.,No.,80
612399c71548ff3b47e406e8,66dd0fe39bfb33794b562bc9,coach,85,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:42:41.613Z,just think of one that connected the 3 words,no none,85
60f450dfe44985305f89c8e2,66dd0fe39bfb33794b562bc9,generate,37,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:43:50.853Z,used my imagination,no,21
5e62d566321c5c064c870d28,66dd0fe39bfb33794b562bc9,absent,21,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:19:48.915Z,my nrain,none,20
66d076c43e5884e2da9ba056,66dd0fe39bfb33794b562bc9,generate,65,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:45:31.733Z,To think of the first word that came into my head either before or after each of the three words.,No,65
5ea01d722f8a310202abb100,66dd0fe39bfb33794b562bc9,coach,25,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:24:11.776Z,Choose the word I thought would have least associated words then think of these at see if they fit with the other words,No,11
62ffd49ee3223ff9d5b3bbee,66dd0fe39bfb33794b562bc9,generate,70,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:42:58.352Z,Trying to find a word that makes sense for one and see if it works for the others,No,60
667457e09644d141800df3f9,66dd0fe39bfb33794b562bc9,absent,100,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:43:07.001Z,Racking my brain and the word are common.,Not at all.,98
6682aacb34af2ad8b3b08de1,66dd0fe39bfb33794b562bc9,generate,78,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:48:25.378Z,Just pairing the words with a link,nope,79
663e53d0455c08266bead94f,66dd0fe39bfb33794b562bc9,absent,24,Equally excited and concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:32:59.216Z,Just vibing,No,19
61656042f505fd7fa53e8628,66dd0fe39bfb33794b562bc9,absent,100,Equally excited and concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:56:27.150Z,no stragety as no time,no,100
62a1d848cc2237ff6738870f,66dd0fe39bfb33794b562bc9,coach,28,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:43.380Z,Think of common traits for the words and then repeat before and after each word,No,30
65afcdd47e309167396b9506,66dd0fe39bfb33794b562bc9,generate,60,More excited than concerned,Very easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T16:01:31.691Z,Repeat the words one after the other in my head,None,61
5baa3265c0a8c000014bea73,66dd0fe39bfb33794b562bc9,absent,60,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:59:41.124Z,I just tried to think of a word that would link with the rest of the words as quickly as possible.,None at all.,70
622a35c96d9060c175184c93,66dd0fe39bfb33794b562bc9,absent,40,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T16:05:14.910Z,I just repeated the words in my head and as soon as an associated word came into my head I tried it with the rest.,No,72
61bb370140db417c1a138984,66dd0fe39bfb33794b562bc9,absent,66,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T16:03:17.639Z,I was looking for a similar word goes with others,No.,71
66797732b9e72c465222b5ef,66dd0fe39bfb33794b562bc9,absent,81,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T16:03:22.785Z,think of a word association for one word then link it to the other words,none,81
6686f9f30173cb4b39257f87,66dd0fe39bfb33794b562bc9,coach,25,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T16:10:20.127Z,I kept repeating the word in my head to try find a pattern.,No.,25
5f674b595c87a8334c381ae7,66dd0fe39bfb33794b562bc9,absent,64,More excited than concerned,Very easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T16:32:10.375Z,highlighting one word attach the chosen word and check compatible with other two words,no,73
66c4940e1ea4fb1d01988e88,66dd0fe39bfb33794b562bc9,coach,60,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T16:33:34.662Z,Try and come up with words that placed either infront or behind the given words of atleast 2 that I could recognise.,No technical issues.,60
66a2b1748e5950320b76935e,66dd0fe39bfb33794b562bc9,coach,100,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T16:32:51.937Z,Thought,No,100
66a2b1748e5950320b76935e,66dd0fe39bfb33794b562bc9,coach,100,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T16:32:51.937Z,Thought,No,100
628781515f29a0394e23b15b,66dd0fe39bfb33794b562bc9,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T16:47:38.007Z,Thinking of everyday items,none,57
628781515f29a0394e23b15b,66dd0fe39bfb33794b562bc9,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T16:47:38.007Z,Thinking of everyday items,none,57
6658c369bc36ded0ffe472b8,66dd0fe39bfb33794b562bc9,coach,24,More excited than concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T16:49:00.578Z,Just thought,No,21
6658c369bc36ded0ffe472b8,66dd0fe39bfb33794b562bc9,coach,24,More excited than concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T16:49:00.578Z,Just thought,No,21
