workerid,hitId,condition,phase,item_name,response,onTime,is_correct
652bf847a639f4cb5c297156,66dd0fe39bfb33794b562bc9,coach,test,gold,water,True,False
652bf847a639f4cb5c297156,66dd0fe39bfb33794b562bc9,coach,test,saw,pan,True,False
66a11485a81bfaef91fd51b0,66dd0fe39bfb33794b562bc9,coach,practice,pot,pot,True,True
66a11485a81bfaef91fd51b0,66dd0fe39bfb33794b562bc9,coach,practice,saw,saw,True,True
66a11485a81bfaef91fd51b0,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
66a11485a81bfaef91fd51b0,66dd0fe39bfb33794b562bc9,coach,test,horn,horn,True,True
66a11485a81bfaef91fd51b0,66dd0fe39bfb33794b562bc9,coach,test,girl,girl,True,True
63d40228c2fb877b0bfe84ec,66dd0fe39bfb33794b562bc9,absent,practice,pot,pot,True,True
63d40228c2fb877b0bfe84ec,66dd0fe39bfb33794b562bc9,absent,practice,hole,trot,True,False
63d40228c2fb877b0bfe84ec,66dd0fe39bfb33794b562bc9,absent,practice,band,band,True,True
63d40228c2fb877b0bfe84ec,66dd0fe39bfb33794b562bc9,absent,test,trap,trap,True,True
63d40228c2fb877b0bfe84ec,66dd0fe39bfb33794b562bc9,absent,test,coat,net,True,False
592a8ee1dd1a250001b4ee72,66dd0fe39bfb33794b562bc9,generate,practice,cart,cart,True,True
592a8ee1dd1a250001b4ee72,66dd0fe39bfb33794b562bc9,generate,practice,brush,brush,True,True
592a8ee1dd1a250001b4ee72,66dd0fe39bfb33794b562bc9,generate,practice,street,road,True,False
592a8ee1dd1a250001b4ee72,66dd0fe39bfb33794b562bc9,generate,test,spider,black,True,False
592a8ee1dd1a250001b4ee72,66dd0fe39bfb33794b562bc9,generate,test,snow,pine,True,False
5a3c1f1ef9451a00011e6f4e,66dd0fe39bfb33794b562bc9,generate,practice,street,STREET,True,True
5a3c1f1ef9451a00011e6f4e,66dd0fe39bfb33794b562bc9,generate,practice,hole,LITTLE,True,False
5a3c1f1ef9451a00011e6f4e,66dd0fe39bfb33794b562bc9,generate,practice,long,LONG,True,True
5a3c1f1ef9451a00011e6f4e,66dd0fe39bfb33794b562bc9,generate,test,cart,BAG,True,False
5a3c1f1ef9451a00011e6f4e,66dd0fe39bfb33794b562bc9,generate,test,common,COMMON,True,True
59d62ad5f50cfe000125d96b,66dd0fe39bfb33794b562bc9,coach,practice,snow,unsure,False,False
59d62ad5f50cfe000125d96b,66dd0fe39bfb33794b562bc9,coach,practice,horn,horn,True,True
59d62ad5f50cfe000125d96b,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
59d62ad5f50cfe000125d96b,66dd0fe39bfb33794b562bc9,coach,test,long,long,True,True
59d62ad5f50cfe000125d96b,66dd0fe39bfb33794b562bc9,coach,test,pit,unsure,False,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,band,wind,True,False
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,saw,fairy,True,False
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,test,day,day,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,test,soap,soap,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,band,wind,True,False
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,saw,fairy,True,False
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,test,day,day,True,True
665b1daa6f53305291fbeb5f,66dd0fe39bfb33794b562bc9,generate,test,soap,soap,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,cart,cart,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,practice,bank,bank,True,True
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,pit,tree,True,False
644b8b2b8ab902554e307f27,66dd0fe39bfb33794b562bc9,absent,test,day,day,True,True
6286ad40f6f08677959e431e,66dd0fe39bfb33794b562bc9,coach,practice,common,time,False,False
6286ad40f6f08677959e431e,66dd0fe39bfb33794b562bc9,coach,practice,day,day,True,True
6286ad40f6f08677959e431e,66dd0fe39bfb33794b562bc9,coach,practice,camp,sale,True,False
6286ad40f6f08677959e431e,66dd0fe39bfb33794b562bc9,coach,test,tree,tree,True,True
6286ad40f6f08677959e431e,66dd0fe39bfb33794b562bc9,coach,test,pit,pit,True,True
5ea9b62d21f5961002f796d0,66dd0fe39bfb33794b562bc9,absent,practice,long,Band,True,False
5ea9b62d21f5961002f796d0,66dd0fe39bfb33794b562bc9,absent,practice,soap,Soap,True,True
5ea9b62d21f5961002f796d0,66dd0fe39bfb33794b562bc9,absent,practice,door,Fly,True,False
5ea9b62d21f5961002f796d0,66dd0fe39bfb33794b562bc9,absent,test,pit,black,True,False
5ea9b62d21f5961002f796d0,66dd0fe39bfb33794b562bc9,absent,test,hole,hole,True,True
668bb93b4eb858cd5cc42786,66dd0fe39bfb33794b562bc9,generate,practice,girl,GIRL,True,True
668bb93b4eb858cd5cc42786,66dd0fe39bfb33794b562bc9,generate,practice,candle,CANDLE,True,True
668bb93b4eb858cd5cc42786,66dd0fe39bfb33794b562bc9,generate,practice,camp,CAMP,True,True
668bb93b4eb858cd5cc42786,66dd0fe39bfb33794b562bc9,generate,test,turn,TURN,True,True
668bb93b4eb858cd5cc42786,66dd0fe39bfb33794b562bc9,generate,test,snow,SNOW,True,True
5cfe7e8bc2acc60001196300,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
5cfe7e8bc2acc60001196300,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
5cfe7e8bc2acc60001196300,66dd0fe39bfb33794b562bc9,generate,practice,door,door,True,True
5cfe7e8bc2acc60001196300,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,False,True
5cfe7e8bc2acc60001196300,66dd0fe39bfb33794b562bc9,generate,test,snow,snow,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,ball,ball,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,test,horn,horn,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,ball,ball,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
60f2ec03523f3fb746b23807,66dd0fe39bfb33794b562bc9,generate,test,horn,horn,True,True
611cdbc193e877feb68b0765,66dd0fe39bfb33794b562bc9,absent,practice,bar,BAR,True,True
611cdbc193e877feb68b0765,66dd0fe39bfb33794b562bc9,absent,practice,pot,POT,True,True
611cdbc193e877feb68b0765,66dd0fe39bfb33794b562bc9,absent,practice,bank,BANK,True,True
611cdbc193e877feb68b0765,66dd0fe39bfb33794b562bc9,absent,test,brush,BRUSH,True,True
611cdbc193e877feb68b0765,66dd0fe39bfb33794b562bc9,absent,test,girl,GIRL,True,True
652942ba7a6bc3c9f6aa792d,66dd0fe39bfb33794b562bc9,absent,practice,blue,blue,True,True
652942ba7a6bc3c9f6aa792d,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
652942ba7a6bc3c9f6aa792d,66dd0fe39bfb33794b562bc9,absent,practice,spider,black,True,False
652942ba7a6bc3c9f6aa792d,66dd0fe39bfb33794b562bc9,absent,test,pit,core,True,False
652942ba7a6bc3c9f6aa792d,66dd0fe39bfb33794b562bc9,absent,test,blood,snap,True,False
6416533bd4ee6639c3df6040,66dd0fe39bfb33794b562bc9,generate,practice,band,Band,True,True
6416533bd4ee6639c3df6040,66dd0fe39bfb33794b562bc9,generate,practice,camp,camp,True,True
6416533bd4ee6639c3df6040,66dd0fe39bfb33794b562bc9,generate,practice,snow,Snow,True,True
6416533bd4ee6639c3df6040,66dd0fe39bfb33794b562bc9,generate,test,pit,juicy,True,False
6416533bd4ee6639c3df6040,66dd0fe39bfb33794b562bc9,generate,test,long,long,True,True
66c686100aca48f274b1251e,66dd0fe39bfb33794b562bc9,coach,practice,brush,publication/ball/pin,True,False
66c686100aca48f274b1251e,66dd0fe39bfb33794b562bc9,coach,practice,hole,fur/male/look,False,False
66c686100aca48f274b1251e,66dd0fe39bfb33794b562bc9,coach,practice,girl,Girl,True,True
66c686100aca48f274b1251e,66dd0fe39bfb33794b562bc9,coach,test,blood,gun,True,False
66c686100aca48f274b1251e,66dd0fe39bfb33794b562bc9,coach,test,space,space,True,True
66adf6f866c44ee3bcae4aad,66dd0fe39bfb33794b562bc9,coach,practice,soap,soap,True,True
66adf6f866c44ee3bcae4aad,66dd0fe39bfb33794b562bc9,coach,practice,ball,Ball,True,True
66adf6f866c44ee3bcae4aad,66dd0fe39bfb33794b562bc9,coach,practice,horn,Horn,True,True
66adf6f866c44ee3bcae4aad,66dd0fe39bfb33794b562bc9,coach,test,hole,Hole,True,True
66adf6f866c44ee3bcae4aad,66dd0fe39bfb33794b562bc9,coach,test,band,Band,True,True
60f34fcae3c49524b0903a5d,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
60f34fcae3c49524b0903a5d,66dd0fe39bfb33794b562bc9,generate,practice,turn,railway,True,False
60f34fcae3c49524b0903a5d,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
60f34fcae3c49524b0903a5d,66dd0fe39bfb33794b562bc9,generate,test,ball,cold,True,False
60f34fcae3c49524b0903a5d,66dd0fe39bfb33794b562bc9,generate,test,pot,big,True,False
66047cf334cba5fe8be31eeb,66dd0fe39bfb33794b562bc9,generate,practice,trap,trap,True,True
66047cf334cba5fe8be31eeb,66dd0fe39bfb33794b562bc9,generate,practice,blood,Blood,True,True
66047cf334cba5fe8be31eeb,66dd0fe39bfb33794b562bc9,generate,practice,soap,Soap,True,True
66047cf334cba5fe8be31eeb,66dd0fe39bfb33794b562bc9,generate,test,ball,Ball,True,True
66047cf334cba5fe8be31eeb,66dd0fe39bfb33794b562bc9,generate,test,bar,Bar,True,True
66685862b497a8e4aa53ebaf,66dd0fe39bfb33794b562bc9,absent,practice,gold,hour,False,False
66685862b497a8e4aa53ebaf,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
66685862b497a8e4aa53ebaf,66dd0fe39bfb33794b562bc9,absent,practice,camp,sale,False,False
66685862b497a8e4aa53ebaf,66dd0fe39bfb33794b562bc9,absent,test,snow,snow,True,True
66685862b497a8e4aa53ebaf,66dd0fe39bfb33794b562bc9,absent,test,horn,wash,True,False
5c0a502a2bfc8b0001813992,66dd0fe39bfb33794b562bc9,coach,practice,pit,Pit,True,True
5c0a502a2bfc8b0001813992,66dd0fe39bfb33794b562bc9,coach,practice,camp,Camp,True,True
5c0a502a2bfc8b0001813992,66dd0fe39bfb33794b562bc9,coach,practice,long,Band,True,False
5c0a502a2bfc8b0001813992,66dd0fe39bfb33794b562bc9,coach,test,brush,Colour,True,False
5c0a502a2bfc8b0001813992,66dd0fe39bfb33794b562bc9,coach,test,cart,Trolley,True,False
665b3d986d036dd09e90668c,66dd0fe39bfb33794b562bc9,coach,practice,pot,sweet,True,False
665b3d986d036dd09e90668c,66dd0fe39bfb33794b562bc9,coach,practice,space,fallen,True,False
665b3d986d036dd09e90668c,66dd0fe39bfb33794b562bc9,coach,practice,candle,candle,True,True
665b3d986d036dd09e90668c,66dd0fe39bfb33794b562bc9,coach,test,blue,red,True,False
665b3d986d036dd09e90668c,66dd0fe39bfb33794b562bc9,coach,test,bar,bar,True,True
6672db04ba2c1fb145dcf6dc,66dd0fe39bfb33794b562bc9,absent,practice,girl,boy,True,False
6672db04ba2c1fb145dcf6dc,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
6672db04ba2c1fb145dcf6dc,66dd0fe39bfb33794b562bc9,absent,practice,turn,rail,True,False
6672db04ba2c1fb145dcf6dc,66dd0fe39bfb33794b562bc9,absent,test,spider,snake,True,False
6672db04ba2c1fb145dcf6dc,66dd0fe39bfb33794b562bc9,absent,test,bar,bar,True,True
5e130b3f54e2f09436f73393,66dd0fe39bfb33794b562bc9,coach,practice,trap,trap,False,True
5e130b3f54e2f09436f73393,66dd0fe39bfb33794b562bc9,coach,practice,pit,pit,True,True
5e130b3f54e2f09436f73393,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
5e130b3f54e2f09436f73393,66dd0fe39bfb33794b562bc9,coach,test,hole,hole,True,True
5e130b3f54e2f09436f73393,66dd0fe39bfb33794b562bc9,coach,test,tree,tree,True,True
5ea00c9769e0250009a479df,66dd0fe39bfb33794b562bc9,absent,practice,bar,high,True,False
5ea00c9769e0250009a479df,66dd0fe39bfb33794b562bc9,absent,practice,blood,blood,True,True
5ea00c9769e0250009a479df,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
5ea00c9769e0250009a479df,66dd0fe39bfb33794b562bc9,absent,test,turn,turn,True,True
5ea00c9769e0250009a479df,66dd0fe39bfb33794b562bc9,absent,test,gold,gold,True,True
5a496776f7b7bc00014e1150,66dd0fe39bfb33794b562bc9,generate,practice,long,Short,True,False
5a496776f7b7bc00014e1150,66dd0fe39bfb33794b562bc9,generate,practice,saw,Fairy,True,False
5a496776f7b7bc00014e1150,66dd0fe39bfb33794b562bc9,generate,practice,common,common,True,True
5a496776f7b7bc00014e1150,66dd0fe39bfb33794b562bc9,generate,test,band,band,True,True
5a496776f7b7bc00014e1150,66dd0fe39bfb33794b562bc9,generate,test,blood,blood,True,True
66718e0e5adb631892039d1a,66dd0fe39bfb33794b562bc9,generate,practice,band,band,False,True
66718e0e5adb631892039d1a,66dd0fe39bfb33794b562bc9,generate,practice,horn,fry,True,False
66718e0e5adb631892039d1a,66dd0fe39bfb33794b562bc9,generate,practice,ball,Ball,True,True
66718e0e5adb631892039d1a,66dd0fe39bfb33794b562bc9,generate,test,pit,none,False,False
66718e0e5adb631892039d1a,66dd0fe39bfb33794b562bc9,generate,test,gold,gold,True,True
66846ee7868fdf3faaa43af3,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
66846ee7868fdf3faaa43af3,66dd0fe39bfb33794b562bc9,generate,practice,pot,pot,True,True
66846ee7868fdf3faaa43af3,66dd0fe39bfb33794b562bc9,generate,practice,coat,coat,True,True
66846ee7868fdf3faaa43af3,66dd0fe39bfb33794b562bc9,generate,test,saw,saw,True,True
66846ee7868fdf3faaa43af3,66dd0fe39bfb33794b562bc9,generate,test,pit,coal,True,False
5f5be3a740d99b3b4425d35b,66dd0fe39bfb33794b562bc9,generate,practice,long,long,True,True
5f5be3a740d99b3b4425d35b,66dd0fe39bfb33794b562bc9,generate,practice,cart,cart,True,True
5f5be3a740d99b3b4425d35b,66dd0fe39bfb33794b562bc9,generate,practice,pit,pit,True,True
5f5be3a740d99b3b4425d35b,66dd0fe39bfb33794b562bc9,generate,test,pot,pot,True,True
5f5be3a740d99b3b4425d35b,66dd0fe39bfb33794b562bc9,generate,test,horn,horn,True,True
65c8d70512b2fc050e53d0d1,66dd0fe39bfb33794b562bc9,absent,practice,day,scape?,False,False
65c8d70512b2fc050e53d0d1,66dd0fe39bfb33794b562bc9,absent,practice,street,street,False,True
65c8d70512b2fc050e53d0d1,66dd0fe39bfb33794b562bc9,absent,practice,bar,standard,True,False
65c8d70512b2fc050e53d0d1,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
65c8d70512b2fc050e53d0d1,66dd0fe39bfb33794b562bc9,absent,test,hole,hole,True,True
5a8edb14b093f80001a83682,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
5a8edb14b093f80001a83682,66dd0fe39bfb33794b562bc9,generate,practice,hole,little,True,False
5a8edb14b093f80001a83682,66dd0fe39bfb33794b562bc9,generate,practice,bank,bank,True,True
5a8edb14b093f80001a83682,66dd0fe39bfb33794b562bc9,generate,test,street,street,True,True
5a8edb14b093f80001a83682,66dd0fe39bfb33794b562bc9,generate,test,turn,button,True,False
5dee48a67309b94df13ddbce,66dd0fe39bfb33794b562bc9,generate,practice,spider,spider,True,True
5dee48a67309b94df13ddbce,66dd0fe39bfb33794b562bc9,generate,practice,tree,tree,True,True
5dee48a67309b94df13ddbce,66dd0fe39bfb33794b562bc9,generate,practice,saw,fairy,True,False
5dee48a67309b94df13ddbce,66dd0fe39bfb33794b562bc9,generate,test,door,time,True,False
5dee48a67309b94df13ddbce,66dd0fe39bfb33794b562bc9,generate,test,gold,scales,True,False
5feaeb826079e1ad64f691f6,66dd0fe39bfb33794b562bc9,coach,practice,space,cruise,True,False
5feaeb826079e1ad64f691f6,66dd0fe39bfb33794b562bc9,coach,practice,snow,snow,True,True
5feaeb826079e1ad64f691f6,66dd0fe39bfb33794b562bc9,coach,practice,bank,bank,True,True
5feaeb826079e1ad64f691f6,66dd0fe39bfb33794b562bc9,coach,test,day,day,True,True
5feaeb826079e1ad64f691f6,66dd0fe39bfb33794b562bc9,coach,test,common,common,True,True
6400e36915737958cf326f12,66dd0fe39bfb33794b562bc9,absent,practice,snow,snow,True,True
6400e36915737958cf326f12,66dd0fe39bfb33794b562bc9,absent,practice,band,band,True,True
6400e36915737958cf326f12,66dd0fe39bfb33794b562bc9,absent,practice,girl,girl,True,True
6400e36915737958cf326f12,66dd0fe39bfb33794b562bc9,absent,test,pot,pot,True,True
6400e36915737958cf326f12,66dd0fe39bfb33794b562bc9,absent,test,turn,turn,True,True
55c09e19fdf99b16c1fa925d,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
55c09e19fdf99b16c1fa925d,66dd0fe39bfb33794b562bc9,generate,practice,tree,tree,True,True
55c09e19fdf99b16c1fa925d,66dd0fe39bfb33794b562bc9,generate,practice,spider,spider,True,True
55c09e19fdf99b16c1fa925d,66dd0fe39bfb33794b562bc9,generate,test,hole,hole,True,True
55c09e19fdf99b16c1fa925d,66dd0fe39bfb33794b562bc9,generate,test,door,door,True,True
5ea0b2cbf710490ac2644b7e,66dd0fe39bfb33794b562bc9,absent,practice,blue,black,True,False
5ea0b2cbf710490ac2644b7e,66dd0fe39bfb33794b562bc9,absent,practice,long,long,True,True
5ea0b2cbf710490ac2644b7e,66dd0fe39bfb33794b562bc9,absent,practice,door,door,True,True
5ea0b2cbf710490ac2644b7e,66dd0fe39bfb33794b562bc9,absent,test,horn,polish,True,False
5ea0b2cbf710490ac2644b7e,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
665e0faa748512c88de27385,66dd0fe39bfb33794b562bc9,coach,practice,door,door,True,True
665e0faa748512c88de27385,66dd0fe39bfb33794b562bc9,coach,practice,pit,sweet,False,False
665e0faa748512c88de27385,66dd0fe39bfb33794b562bc9,coach,practice,band,band,True,True
665e0faa748512c88de27385,66dd0fe39bfb33794b562bc9,coach,test,long,do,True,False
665e0faa748512c88de27385,66dd0fe39bfb33794b562bc9,coach,test,street,road,True,False
66d8cdd6e240dad83cd48a48,66dd0fe39bfb33794b562bc9,generate,practice,ball,Ball,True,True
66d8cdd6e240dad83cd48a48,66dd0fe39bfb33794b562bc9,generate,practice,gold,Gold,True,True
66d8cdd6e240dad83cd48a48,66dd0fe39bfb33794b562bc9,generate,practice,horn,Fry,True,False
66d8cdd6e240dad83cd48a48,66dd0fe39bfb33794b562bc9,generate,test,long,band,True,False
66d8cdd6e240dad83cd48a48,66dd0fe39bfb33794b562bc9,generate,test,coat,ball,True,False
6617d376619a2b4541498f2c,66dd0fe39bfb33794b562bc9,coach,practice,camp,TIME,False,False
6617d376619a2b4541498f2c,66dd0fe39bfb33794b562bc9,coach,practice,ball,MAN,False,False
6617d376619a2b4541498f2c,66dd0fe39bfb33794b562bc9,coach,practice,soap,STAGE,False,False
